FID,Join_Count,TARGET_FID,FID_1,GEOID,PerOpSpc,OpSpcZSc,FoodScr,FodScZSc,TranRatScr,TranScZSc,VtPaZSc,IntAcZSc,AvgRdScr,AvRdZSc,AccComScr,AvgNuiScr,AvNuZSc,AvgCrScr,AvCrZSc,UTCScr,UTCZSc,MedHmVa,MeHmVZSc,LifExRts,LifZSc,CosBuZSc,LivComScr,GradRt,GrdRtZSc,AvgStMoRt,StuMoZSc,AvgTestPer,TesZSc,PerBacMo,BaAtZSc,EduComScr,JobScrRts,JobZSc,UmRt,UnRtZSc,PerStrg,StugZSc,MedHHInc,MeHHInZSc,EmpComScr,OverComSc,AccIndCls,LivIndCls,EduIndCls,EcoIndCls,OveIndCls,SHAPE_Leng,SHAPE_Area,Id,Input_FID,Export_Out,Export_O_1,Export_O_2,Export_O_3,Export_O_4,Export_O_5,Export_O_6,Export_O_7,Export_O_8,Export_O_9,Export__10,Export__11
38,1,38,39,530530631002,0.7314270139,-0.213278157,3.178541629,1.669698838,0.8453085376,-0.2414736241,0.420751999,0.007564143475,36.68007998,-0.3073938338,0.2226448942,1105.71,-0.1891527436,566.505,0.4299215354,0.11,-0.7004757517,176600,-0.596176471,77.99,-0.1766504303,-0.4004908758,-0.2721707895,80.05632513,-1.138885888,12.3915,-0.8063370088,31.5823,-0.974531203,24.30730479,-0.2200220103,-0.7849440274,0.2651245552,-0.2831887765,11.92170819,-0.7282604125,38.29247675,-0.2184329927,49485,-0.3970827421,-0.406741231,-0.3103027884,High,Low,Very Low,Low,Low,4441.02727,1227799,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
164,1,164,165,530530631003,0.6309620142,-0.4675190093,1.923038375,0.4009659157,0.872600349,-0.2306028987,0.1432548137,0.02199125982,36.09519148,-0.3531633689,-0.08084554794,463.077,0.5556602833,552.93,0.4458317087,0.13,-0.5545119538,165300,-0.714675538,77.99,-0.1766504303,-0.6417524784,-0.1810164014,80.05615085,-1.138912598,12.3894,-0.8055883302,31.5918,-0.9737647707,13.33333333,-0.9426612038,-0.9652317258,0.02132196162,-0.3194443604,4.264392324,0.5997909844,30.91872792,0.1994069964,51528,-0.3083534983,0.04285003052,-0.2960609112,Low,Moderate,Very Low,Moderate,Low,3555.02894,704472.5,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
174,1,174,175,530530631004,0.9590280056,0.3626982558,3.130025427,1.620671404,0.8216926869,-0.2508801609,0.02454560355,0.007564143475,32.74924685,-0.6149950332,0.1916007022,342.504,0.6954046492,1488.78,-0.6510033338,0.3,0.6861803282,197000,-0.3822489519,77.99,-0.1766504303,0.5473266235,0.1198348142,80.05625469,-1.138896683,10.7911,-0.235772591,39.4483,-0.3399253023,13.37868481,-0.9396747961,-0.6635673432,3.853932584,0.2504984516,6.741573034,0.1701595885,46.40638864,-0.6782140136,43984,-0.6359958945,-0.223387967,-0.1438799484,High,Moderate,Low,Low,Moderate,10000.51136,2273389,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
175,1,175,176,530530632001,1,0.4663836667,1.797134485,0.2737353333,0.7877246241,-0.2644101343,0.1656654991,0.001381093612,40.21328794,-0.03090817026,0.101974548,1131.99,-0.21961132,494.794,0.5139682712,0.15,-0.4085481559,173500,-0.6286850646,80.67,0.5269200594,-0.4802611092,-0.1160362198,80.05882612,-1.138502568,12.403,-0.8104369156,28.2046,-1.247034172,19.59183673,-0.530536945,-0.9316276499,0.07566462168,-0.3113631302,5.316973415,0.4172359202,35.86459286,-0.08085440099,57277,-0.05866949302,-0.008412776002,-0.2385255244,High,Moderate,Very Low,Moderate,Moderate,4542.497836,1279917,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
176,1,176,177,530530632002,0.7314260006,-0.2132807212,1.606843056,0.08143873906,0.6254616933,-0.3290418195,-0.1322369926,0.01168617672,56.23642622,1.222957459,0.1069204735,1293.9,-0.4072653577,1289.54,-0.4174900423,0.18,-0.1896024591,164400,-0.7241135168,80.67,0.5269200594,-0.3156950822,-0.2545410664,80.05634873,-1.138882269,12.4026,-0.8102943102,28.2041,-1.24707451,5.141980046,-1.482064186,-1.169578819,0.2252559727,-0.2891175844,4.778156997,0.510685885,41.71029668,-0.4121060073,51538,-0.3079191897,-0.1246142241,-0.360453409,High,Low,Very Low,Moderate,Low,5133.265138,1483500,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
26,1,26,27,530530632003,0.1419530064,-1.705025278,1.774474677,0.2508367516,1.404494382,-0.01874176969,0.1356712545,-0.58806966,40.34284332,-0.02077001672,-0.3243497865,1321.08,-0.438767036,879.02,0.06364766318,0.12,-0.6274938527,159100,-0.7796927252,80.67,0.5269200594,0.120619064,-0.1891278046,80.05636113,-1.138880369,12.4026,-0.8102943102,28.1991,-1.247477895,24.20262664,-0.2269150964,-0.8558919178,0.5869565217,-0.2353295406,2.445652174,0.9152253273,40.87078652,-0.3645350039,60321,0.07353404013,0.09722370573,-0.3180364508,Very Low,Moderate,Very Low,Moderate,Low,4016.140373,922870.5,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
177,1,177,178,530530632004,0.2161239982,-1.517325122,2.862454763,1.350281257,1.140250855,-0.1239938095,0.1979244388,0.007564143475,43.19794224,0.2026512847,0.01951703205,1378.7,-0.5055487397,901.82,0.03692560412,0.14,-0.4815300549,162700,-0.7419408101,80.67,0.5269200594,-1.068773758,-0.3723246166,80.05619812,-1.138905353,12.4033,-0.8105438697,28.2,-1.247405286,12.57861635,-0.9923595352,-1.047303511,0.2612244898,-0.2837687505,0,1.339388552,38.08437856,-0.2066400051,46458,-0.5285479507,0.08010796136,-0.3300007836,Moderate,Low,Very Low,Moderate,Low,3658.032323,823986.5,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
43,1,43,44,530530632005,0.3455249965,-1.189857644,2.442011664,0.9254078045,1.226993865,-0.0894428071,0.02452255322,0.005503126854,36.6044796,-0.3133098229,-0.1061961315,1970.09,-1.19097102,2121.39,-1.392434991,0.13,-0.5545119538,176800,-0.5940791424,80.67,0.5269200594,0.07885282569,-0.5210373702,80.05619812,-1.138905353,12.4033,-0.8105438697,28.2,-1.247405286,16.19217082,-0.7544059287,-0.9878151095,0.3099415205,-0.2765241007,6.725146199,0.173008587,39.63190184,-0.2943319976,62232,0.1565304106,-0.06032927518,-0.4188444716,Low,Low,Very Low,Moderate,Low,3228.034757,604513,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
179,1,179,180,530530633001,1,0.4663836667,0.8097316453,-0.7240721079,0.490097991,-0.3829591508,-0.6437814872,-1.758727101,51.15448019,0.8252777194,-0.3696464101,424.21,0.6007072198,532.445,0.4698405411,0.4,1.415999318,144700,-0.9307003858,76.72,-0.510058834,0.6539273822,0.2832858735,83.37790298,-0.629797858,11.2696,-0.4063643643,28.877,-1.192786904,16.30769231,-0.7467988052,-0.7439369828,0.07692307692,-0.3111759869,11.93633952,-0.7307980077,42.42223693,-0.4524489939,55952,-0.1162153805,-0.4026595923,-0.3082392779,Very Low,High,Low,Low,Low,5446.094411,1605143.5,0,7,7,tacoma_alexander_outside,"east alexander ave, lincoln ave",active,09_18_2018,na,1,pa_ii,"temp, humidity, pressure",a and b functional,47.26569,-122.38529
180,1,180,181,530530633002,0.3980419934,-1.056955975,1.604184943,0.07875261664,0.3362310211,-0.4442466027,-0.238810203,0.01580820996,46.15800867,0.4342866542,-0.2018608834,529.105,0.4791336895,1063.1,-0.1520978031,0.2,-0.04363866122,156600,-0.805909333,76.72,-0.510058834,-1.787588731,-0.4700266122,83.18730164,-0.6590107409,11.1731,-0.3719607987,32.6019,-0.8922728536,18.43843844,-0.6064885564,-0.6324332374,0.7036688617,-0.2179733921,7.243650047,0.08308154566,61.11878453,-1.511909962,52554,-0.2637934375,-0.4776488114,-0.4454923861,Low,Low,Low,Low,Very Low,6617.88539,2385893.5,0,7,7,tacoma_alexander_outside,"east alexander ave, lincoln ave",active,09_18_2018,na,1,pa_ii,"temp, humidity, pressure",a and b functional,47.26569,-122.38529
181,1,181,182,530530633003,0.102064997,-1.805967513,2.197372297,0.6781905884,1.409484835,-0.01675399988,-0.4130534257,0.2342759718,33.13197797,-0.5850450079,-0.3180588976,1498.68,-0.6446058174,1029.89,-0.1131750145,0.15,-0.4085481559,168800,-0.6779722872,76.72,-0.510058834,0.4468519404,-0.3179180281,82.91597343,-0.7005963818,11.2288,-0.3918186081,32.6452,-0.8887795361,9.702457956,-1.181755397,-0.7907374808,0.08655616943,-0.3097434615,1.841620626,1.019985919,42.28571429,-0.4447129965,62925,0.1866279956,0.1130393641,-0.3284187606,Very Low,Low,Very Low,Moderate,Low,4613.39541,1245654.5,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
182,1,182,183,530530633004,0.8064609766,-0.02339413075,1.040046394,-0.491330454,0.6620440541,-0.3144705332,-0.6517453769,0.2363369884,35.36488273,-0.4103125376,-0.2758193407,1588.19,-0.7483480996,724.905,0.2442735461,0.09,-0.8464395496,116300,-1.22852105,76.72,-0.510058834,0.4908656835,-0.4330380505,82.53417569,-0.7591133473,11.3648,-0.4403044621,28.6988,-1.207163559,33.16977429,0.3635741692,-0.5107517999,0.2172897196,-0.2903022361,0,1.339388552,47.35772358,-0.7321230173,64338,0.2479957986,0.1412397742,-0.2695923542,Low,Low,Moderate,Moderate,Low,4112.376084,1012312,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
183,1,183,184,530530633005,0.7783939838,-0.09442161478,1.514668816,-0.01170677315,1.075392325,-0.1498279055,-0.3768355914,-1.750483034,41.42215711,0.06368999668,-0.3865974871,1369.56,-0.4949554601,619.855,0.3673942612,0.16,-0.335566257,136700,-1.014593531,76.72,-0.510058834,0.1459760026,-0.306967303,83.43769836,-0.6206332039,11.2763,-0.4087530056,28.9718,-1.185138717,14.93506494,-0.8371867146,-0.7629279102,0.1054263566,-0.3069372992,20.7751938,-2.263770263,44.33811802,-0.5610139966,63508,0.211948186,-0.7299433433,-0.5466090109,Very Low,Low,Very Low,Very Low,Very Low,4025.138338,979285,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
184,1,184,185,530530634001,0.9995380044,0.4652145217,1.63258151,0.1074484072,0.6092548029,-0.3354972597,0.1111457011,-0.5777645769,39.85864411,-0.058660268,-0.04801891243,812.155,0.1510781318,520.45,0.4838989227,0.32,0.8321441261,162500,-0.7440381387,75.37,-0.8644693419,0.7246493448,0.09721050743,80.05634563,-1.138882746,11.5162,-0.4942806261,34.1874,-0.7643593454,16.82242991,-0.7129031855,-0.7776064756,0.08064516129,-0.3106224803,16.12903226,-1.457960312,39.35599284,-0.2786979973,60938,0.1003308798,-0.4867374774,-0.3037880895,Moderate,Moderate,Very Low,Low,Low,5898.278365,2079898,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
36,1,36,37,530530634002,0.1525200009,-1.678284008,0.3173936472,-1.22159804,0.09500154129,-0.5403318129,-0.2029784618,0.009625160096,38.95611491,-0.1292862792,-0.6271422403,566.42,0.4358855244,394.852,0.6311023075,0.26,0.3942527324,186400,-0.4934073687,75.37,-0.8644693419,-0.9109718807,-0.1346013378,80.05619812,-1.138905353,11.4533,-0.4718559186,35.3,-0.6745980276,10.29315961,-1.142857523,-0.8570542056,0.1433389545,-0.3012993634,8.010118044,-0.04985131388,54.21640354,-1.120779991,49375,-0.4018601366,-0.4684477013,-0.5218113713,Very Low,Moderate,Very Low,Low,Very Low,5877.081812,2064293,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
185,1,185,186,530530634003,0.8717449903,0.1418162744,0.3163128085,-1.222690268,1.312335958,-0.05544981029,-0.4388755602,-0.5695205104,49.84159641,0.7225400523,-0.2370299704,744.85,0.2290847713,1472.18,-0.6315477996,0.15,-0.4085481559,106000,-1.336533474,75.37,-0.8644693419,-0.3037398501,-0.5526256417,80.056,-1.138935719,10.4973,-0.1310288857,37.0109,-0.5365676138,12.71347249,-0.9834792198,-0.6975028595,1.651090343,-0.07708350886,0,1.339388552,49.21259843,-0.8372309804,38255,-0.8848112826,-0.114934305,-0.4005231941,Low,Very Low,Low,Moderate,Low,5346.692431,1413116.5,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
186,1,186,187,530530634004,0.8769329786,0.1549452105,1.375206305,-0.1526388484,1.319261214,-0.05269138022,-0.04874868986,1.639889307,40.53397493,-0.005813310978,0.2558237147,884.645,0.0670620661,965.09,-0.03722810976,0.2,-0.04363866122,153000,-0.8436612481,75.37,-0.8644693419,0.4845513516,-0.2062306572,80.056127,-1.138916254,10.7567,-0.2235085221,32.6023,-0.8922405827,21.58730159,-0.3991350075,-0.6634500915,0.150887574,-0.3001768175,0,1.339388552,41.02902375,-0.3735010028,36912,-0.9431389255,-0.06935704853,-0.1708035206,High,Moderate,Low,Moderate,Moderate,4746.123127,1047844,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
187,1,187,188,530530634005,1,0.4663836667,1.40002308,-0.1275605698,0.9165902841,-0.2130810677,-0.7747592366,-0.571581527,40.77822423,0.01330003586,-0.2012164498,1275.97,-0.3864844492,3302.8,-2.777071297,0.11,-0.7004757517,123700,-1.150919891,75.37,-0.8644693419,-2.511325637,-1.398457728,80.05626453,-1.138895175,11.1477,-0.3629053525,33.2846,-0.837194612,15.01597444,-0.8318588003,-0.7927134849,4.25862069,0.310679122,15.22988506,-1.302016151,54.77582846,-1.152480006,23117,-1.542267618,-0.9215211633,-0.8284772065,Low,Very Low,Very Low,Very Low,Very Low,4750.12095,1047060.5,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
0,1,0,1,530530634006,0.8605099916,0.1133845255,0.2581460997,-1.281469899,0.7396449704,-0.2835609596,0.004831807045,0.005503126854,60.18054684,1.53159845,0.0150478418,830.525,0.1297872623,802.225,0.1536529494,0.15,-0.4085481559,148600,-0.8898024777,75.37,-0.8644693419,0.3413874027,-0.2563320602,80.056,-1.138935719,9.90613,0.07973127851,38.0072,-0.4561890403,17.56410256,-0.6640638265,-0.5448643268,0.1563126253,-0.2993700648,11.22244489,-0.6069832427,46.30177515,-0.672285974,54677,-0.171589725,-0.4375572516,-0.3059264492,Moderate,Low,Low,Low,Low,4734.620203,687644,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
188,1,188,189,530530635011,0.8862780035,0.1785941139,1.497040088,-0.0295212605,1.488095238,0.01455766713,0.1739520935,-0.004801956251,41.55863231,0.07436964944,0.06785838454,773.855,0.195467914,575.015,0.419947644,0.15,-0.4085481559,134500,-1.037664145,80.13,0.3851558563,0.5336903882,0.01467491686,80.056,-1.138935719,11.2503,-0.3994836512,30.2663,-1.080702238,11.26436782,-1.078903181,-0.9245061974,0.03205128205,-0.3178488163,5.128205128,0.4499750669,17.41071429,0.9648510218,56908,-0.07469547979,0.2555704481,-0.146600612,Moderate,Moderate,Very Low,High,Moderate,3560.044323,706841,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
178,1,178,179,530530635012,1.239138991,1.071558613,0.704680698,-0.830230013,0.9066183137,-0.2170530486,0.07602275765,0.009625160096,38.12799702,-0.1940893502,-0.01402764682,437.523,0.5852774242,681.255,0.295432225,0.15,-0.4085481559,211300,-0.2322899556,80.13,0.3851558563,1.342097446,0.3278541399,80.05609778,-1.138920733,10.8719,-0.2645788926,32.8076,-0.8756775785,22.43243243,-0.3434828969,-0.6556650252,0.09556313993,-0.308404046,11.60409556,-0.6731750675,39.70988214,-0.2987509966,44792,-0.6009037609,-0.4703084677,-0.20303675,Moderate,High,Low,Low,Moderate,4743.016416,1405987,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
62,1,62,63,530530635013,1.146728992,0.8377020783,0.8925909996,-0.6403396362,0.7833568281,-0.266149891,0.03985678663,-2.756259145,40.99520889,0.03027983152,-0.4591516627,635.58,0.3557289359,866.045,0.07885462442,0.16,-0.335566257,194900,-0.4042709024,80.13,0.3851558563,1.2840321,0.2273223928,80.05601877,-1.138932842,11.2194,-0.3884673799,30.8093,-1.036894585,16.92954784,-0.7058494383,-0.8175360612,0.01858108108,-0.3198519533,9.797297297,-0.3598118728,32.70588235,0.09813670069,59167,0.02341482947,-0.139528074,-0.2972233513,Very Low,High,Very Low,Moderate,Low,4771.126659,1069546.5,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
189,1,189,190,530530635014,0.4965090975,-0.8077710796,0.6350287958,-0.9006158612,1.100945602,-0.1396496635,-0.2230783513,-1.095079749,36.88457187,-0.2913916405,-0.5762643908,677.63,0.3069928956,3293.96,-2.766710639,0.08,-0.9194214485,259400,0.2721175774,80.13,0.3851558563,-0.741737207,-0.5772671609,80.05606008,-1.138926511,11.2204,-0.3888238936,30.7936,-1.038161215,5.31154239,-1.470898457,-1.009202519,1.919811321,-0.03712234271,11.63522013,-0.6785731756,40.63188832,-0.3509970009,29792,-1.252366638,-0.5797647892,-0.685624715,Very Low,Very Low,Very Low,Very Low,Very Low,5143.366294,964304,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
52,1,52,53,530530635021,0,-2.064257384,0.233099306,-1.30678062,1.921189357,0.1870653533,-0.7088929127,-1.090957716,54.3412242,1.074651389,-0.6515286482,712.355,0.266746546,1366.49,-0.5076769916,0.16,-0.335566257,222900,-0.1106448956,77.14,-0.3997977871,-1.362407714,-0.4082245165,80.056,-1.138935719,10.2705,-0.05017159385,43.7682,0.008591609844,15.97222222,-0.7688896074,-0.4873513275,0.1515151515,-0.3000834912,10.85858586,-0.5438771225,58.53909465,-1.365720034,43750,-0.6461587154,-0.7139598407,-0.5652660832,Very Low,Low,Moderate,Very Low,Very Low,3544.710946,696919,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
190,1,190,191,530530635022,0.4519471431,-0.9205413908,0.1413970022,-1.399449222,0.3505576526,-0.438540097,-0.1751336606,0.238398005,55.31694546,1.15100493,-0.2573769058,504.19,0.508010228,529.84,0.4728936536,0.16,-0.335566257,183600,-0.5227699693,77.14,-0.3997977871,-0.9689849897,-0.2077025203,80.056,-1.138935719,10.146,-0.005785646572,41.5474,-0.1705760464,12.96416938,-0.9669707568,-0.5705670421,0.1715328467,-0.2971066844,14.87226277,-1.239991705,37.63837638,-0.181366995,41790,-0.731283198,-0.6124371456,-0.4120209035,Low,Moderate,Low,Very Low,Low,5920.103083,1973919.5,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
128,1,128,129,530530635023,0.09840617049,-1.815226689,0.09964470286,-1.44164148,1.046019324,-0.161527599,-0.2889389126,0.01786922658,49.67278806,0.7093302188,-0.4966892058,613.905,0.3808503074,1307.33,-0.4383402805,0.19,-0.1166205602,200300,-0.3476430296,77.14,-0.3997977871,-0.9600250519,-0.313596067,80.05619812,-1.138905353,10.3367,-0.07377279633,44.05,0.03132641061,9.315375982,-1.207244857,-0.5971491491,0.2113055182,-0.2911921393,10.90174966,-0.5513632642,33.63028953,0.04575429857,48688,-0.4316971363,-0.3071245603,-0.4286397456,Very Low,Low,Low,Low,Low,5748.926506,1499217,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
130,1,130,131,530530716011,0.1766079962,-1.617325939,1.633537115,0.1084140825,0.6482607186,-0.3199606362,-2.363468799,-0.5777645769,63.15368166,1.764256466,-0.5009749004,516.18,0.4941137923,844.46,0.104152679,0.05,-1.138367145,129000,-1.095340682,73.64,-1.318639845,-0.5980526148,-0.5920223027,88.21292776,0.1112515286,8.786666667,0.4788352182,43.3,-0.02918139838,10.13712047,-1.153132745,-0.1480568492,0.1620962828,-0.2985099842,11.70018282,-0.6898400205,57.69230769,-1.317739964,39736,-0.8204901812,-0.7816450374,-0.5056747724,Very Low,Very Low,Moderate,Very Low,Very Low,8905.843147,198238,0,1,1,psu_star_lab_6th_and_baker_outside,"south baker st, 6th ave",active,04_11_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.25804,-122.44368
131,1,131,132,530530716012,0.5144640207,-0.7623336138,0.2161683999,-1.323889933,0,-0.5781723084,-1.046309436,0.01786922658,78.40892259,2.958031489,-0.1224674292,3331.23,-2.768535202,1712.79,-0.913547564,0.12,-0.6274938527,166100,-0.7062862235,73.64,-1.318639845,1.238867928,-0.8492724599,88.21292776,0.1112515286,9.45,0.2423478418,36.55,-0.5737516793,18.1626188,-0.6246513596,-0.2112009171,0,-0.3226151231,7.228915663,0.08563701289,46.25482625,-0.6696259975,47409,-0.4872452043,-0.348462328,-0.3828507836,Low,Very Low,Moderate,Low,Low,3705.242362,49956,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
64,1,64,65,530530717031,0.394080013,-1.066982326,0.2049165892,-1.335260307,1.266964129,-0.07352206977,-1.114907224,-1.080652632,37.81969236,-0.2182152489,-0.8149233014,235.931,0.818922985,3467.48,-2.970079573,0.1,-0.7734576506,123500,-1.153017219,73.46,-1.365894579,-1.149276244,-1.09880038,83.7962963,-0.565672001,8.406666667,0.6143103986,44.05,0.03132641061,11.25448029,-1.079554278,-0.2498973675,0.7383474576,-0.2128163807,7.944915254,-0.03854282702,57.16339243,-1.287770033,30359,-1.227741341,-0.6917176454,-0.7138346736,Very Low,Very Low,Moderate,Very Low,Very Low,5049.856885,674872.5,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
132,1,132,133,530530717032,0,-2.064257384,0.4363099067,-1.101428719,2.027406939,0.2293733613,-2.186159882,-1.02088315,75.97963065,2.767931048,-0.5625707878,380.906,0.6508966487,1658.32,-0.8497076273,0.29,0.6131984292,123500,-1.153017219,73.46,-1.365894579,-1.199907023,-0.5507385618,83.7962963,-0.565672001,8.406666667,0.6143103986,44.05,0.03132641061,14.86946652,-0.8415063895,-0.1903853953,0.4203821656,-0.2601006082,11.14649682,-0.5938111406,47.70848986,-0.7519990206,29107,-1.282116776,-0.7220068863,-0.5064254078,Very Low,Low,Moderate,Very Low,Very Low,3452.486741,112903,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
133,1,133,134,530530717051,0,-2.064257384,0.2336235046,-1.306250897,0.6920415225,-0.3025221053,0.8906964067,-0.5798255935,46.02302735,0.4237239026,-0.4897392784,928.145,0.0166454727,390.77,0.6358864936,0.1,-0.7734576506,167700,-0.6895075946,75.23,-0.9012230242,-1.716298106,-0.5713257348,83.7962963,-0.565672001,9.936666667,0.06884454054,41.7,-0.1582647242,7.218934911,-1.345296108,-0.5000970732,0.1933534743,-0.2938617657,15.40785498,-1.332882477,64.91349481,-1.726940036,35329,-1.011889974,-1.091393563,-0.6631389124,Very Low,Very Low,Moderate,Very Low,Very Low,3996.213495,128075,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
134,1,134,135,530530718032,1.048915378,0.5901709298,1.06477721,-0.4663390404,0.3064106992,-0.4561244706,-3,0.9082284069,42.61830139,0.1572923967,-0.3777952963,3.08511,1.088791872,0,1.093876801,0.26,0.3942527324,264800,0.3287454501,77.6,-0.2790356882,-0.2589001469,0.3946218367,80.056,-1.138935719,13.6176,-1.243458374,44.5876,0.0746984081,23.21106434,-0.2922097606,-0.6499763613,0,-0.3226151231,4.888152444,0.4916087553,39.28730512,-0.2748050094,47262,-0.4936295405,-0.1498602294,-0.1957525126,Very Low,High,Low,Moderate,Moderate,8063.83948,1273279.5,0,3,3,psu_star_lab_south_tacoma_outside,"south cheyenne st, south 64th st",active,02_08_2018,na,1,pa_ii_sd,"temp, humidity, pressure",a and b functional,47.198733,-122.498633
156,1,156,157,530530723051,1.11362198,0.7539201134,1.378997762,-0.1488074394,1.356202554,-0.03797710729,-3,-0.3283815658,53.91124132,1.041003751,-0.2867070413,0,1.092367521,0,1.093876801,0.04,-1.211349044,286100,0.5521109481,83.69,1.319749492,-0.5817342943,0.3775035706,81.90000153,-0.8563112723,13.0967,-1.057750423,37.4,-0.5051761625,43.82259768,1.06506567,-0.3385430469,0,-0.3226151231,8.092485549,-0.06413677401,38.85542169,-0.2503319979,36450,-0.9632039821,-0.4000719693,-0.1619546217,Low,High,Moderate,Low,Moderate,2261.691786,637.5,0,4,4,psu_star_lab_tacoma_jefferson_outside,"north mason ave, north 16th st",active,02_08_2018,na,0.34,pa_ii_sd,"temp, humidity, pressure","a functional, b downgraded",47.264218,-122.495192
